ID,ClassYear,ClassSemester,SectionCode,Audit,Status,Grade,GradePctg,MidGrade,MidGradePctg,EarnedStatus
14,2011-2012,0,PRJ400F11-A,0,2,3,87,5,80,1
14,2011-2012,0,PRJ400F11-C,0,3,0,0,0,0,0
14,2011-2012,1,CS115S12,0,2,2,92,2,90,1
14,2011-2012,1,LAW115S12,0,2,4,86.2,2,91,1
14,2011-2012,1,PRJ450S12-A,0,2,1,94,6,78,1
14,2011-2012,1,SOS115S12-B,0,2,1,99.2,1,95.9,1
15,2011-2012,1,PRJ350S12-B,0,2,5,82,4,85,1
15,2011-2012,1,ANI350S12,0,2,1,93,2,92,2
15,2011-2012,1,CG350S12,0,2,6,78,6,79,2
15,2011-2012,1,FLM201S12-B,0,2,3,88,5,81,1
15,2011-2012,1,PHY115S12,0,2,4,85,4,86,1
15,2011-2012,0,ART300F11-B,0,2,2,90,4,84,1
15,2011-2012,0,ART350F11-C,0,2,2,90,3,87.75,1
15,2011-2012,0,PRJ300F11-C,0,2,3,88,5,80,1
15,2011-2012,0,ANI300F11-A,0,2,2,90,3,87,2
15,2012-2013,0,ART401F12-B,0,2,3,89,3,89,1
15,2012-2013,0,ART450F12-B,0,2,3,87,3,87.5,1
15,2012-2013,0,LAW115F12,0,2,5,80.38,0,0,1
15,2012-2013,0,PRJ400F12-A,0,2,6,79,9,61,1
15,2012-2013,0,ART226F12-I,0,2,4,86,3,87,2
15,2012-2013,1,ANI450S13,0,2,3,89,4,85,2
15,2012-2013,1,CS115S13,0,2,2,90.1,5,80.4,1
15,2012-2013,1,PRJ450S13-A,0,2,4,86,8,70,1
15,2012-2013,1,SOS115S13-B,0,2,2,90,4,85,1
15,2012-2013,1,CG375S13,0,2,6,78.4,3,89.9,2
16,2011-2012,2,CG300SU12,0,2,4,85,3,88.5,1
16,2013-2014,1,LAW115S14-B,0,2,1,94,1,100,1
16,2012-2013,2,LAW115SU13,0,3,0,0,0,0,0
16,2012-2013,2,ART401SU13,0,2,6,79,7,75,1
16,2012-2013,2,ART450SU13,0,2,4,83,0,0,1
16,2012-2013,2,CS115SU13,0,2,4,85,1,95.12,1
16,2012-2013,1,ANI350S13,0,2,2,90,4,86,2
16,2012-2013,1,CG375S13,0,3,0,0,0,0,0
16,2012-2013,1,PHY115S13,0,2,4,84,5,82,1
16,2012-2013,1,PRJ350S13-A,0,2,5,80,7,75,1
16,2012-2013,1,PRJ350S13-B,0,3,0,0,0,0,0
16,2012-2013,1,SOS115S13-B,0,2,1,96,2,92,1
16,2013-2014,1,PRJ450S14-C,0,2,3,87,9,62,1
16,2011-2012,2,ART300SU12,0,2,5,82,8,72,1
16,2011-2012,2,ART350SU12,0,2,3,87,3,87,1
16,2011-2012,0,ART201F11-C,0,2,4,86.67,5,82,1
16,2011-2012,0,BIO200F11,0,2,1,97.2,1,96,1
16,2011-2012,0,CG201F11-A,0,2,5,82,4,85,1
16,2011-2012,0,CG225F11-A,0,2,6,79,6,78,1
16,2011-2012,0,PRJ201F11-A,0,2,3,87,4,85,1
16,2012-2013,0,ART226F12-I2,0,2,3,87,4,86,2
16,2012-2013,0,ANI300F12,0,2,6,77,5,82,2
16,2012-2013,0,ART228F12,0,2,4,83,5,82,2
16,2012-2013,0,PRJ300F12-B,0,2,8,70,7,73.3,1
16,2013-2014,0,ANI450F13,0,2,2,92,2,90,2
16,2013-2014,0,PRJ400F13-D,0,2,4,86,5,80,1
16,2013-2014,0,ANI400F13-I,0,2,2,91,3,89,2
16,2014-2015,0,ART350F14,1,2,12,0,12,100,0
16,2011-2012,1,CG275S12-B,0,2,7,73,5,82.5,1
16,2011-2012,1,PRJ251S12-B,0,2,3,89,4,86,1
16,2011-2012,1,ART230S12,0,2,5,81,5,81,2
16,2011-2012,1,ART251S12-A,0,2,7,76,7,73,1
16,2011-2012,1,CG251S12-A,0,2,4,86.71,5,81.5,2
17,2011-2012,1,ART228S12-A,0,3,0,0,0,0,0
17,2011-2012,1,ART251S12-A,0,2,7,74,9,60,1
17,2011-2012,1,CG251S12-B,0,3,0,0,0,0,0
17,2011-2012,1,CG275S12-A,0,2,7,74,8,70,1
17,2011-2012,1,PRJ251S12-C,0,3,0,0,0,0,0
17,2014-2015,1,SOS115S15-A,0,2,4,83,9,60,1
17,2014-2015,1,LAW115S15-B,0,2,1,95.83,1,96.53,1
17,2014-2015,1,PHY115S15-A,0,2,4,86,3,87.8,1
17,2014-2015,0,ART230F14,0,2,3,87,3,87,2
17,2014-2015,0,ENG315F14-A,0,2,3,87,7,73,1
17,2013-2014,0,ART401F13-B,0,2,1,95,3,89,1
17,2013-2014,1,CG303S14,0,2,7,74.8,5,81.2,2
17,2013-2014,1,CG305S14,0,2,4,84.4,5,82,2
17,2013-2014,1,CG315S14,0,2,7,76.07,10,51.67,2
17,2013-2014,1,CS115S14-A,0,2,8,71.58,5,81.33,1
17,2015-2016,1,PRJ452S16-A,0,2,2,92,10,2,1
17,2012-2013,1,CG398S13-B,0,3,0,0,0,0,0
17,2011-2012,0,ART201F11-A,0,2,1,93,3,89.9,1
17,2011-2012,0,BIO200F11,0,2,1,97.6,6,79.2,1
17,2011-2012,0,CG225F11-A,0,2,2,90,4,85,1
17,2011-2012,0,PRJ201F11-A,0,2,4,83,5,80,1
17,2012-2013,1,CS115S13,0,3,0,0,0,0,0
17,2012-2013,1,FLM210S13,0,2,4,86,5,80,1
17,2012-2013,1,ART228S13,0,2,2,90,3,88,2
17,2012-2013,1,PRJ350S13-B,0,3,0,0,0,0,0
17,2012-2013,0,ART300F12-C,0,2,10,59.99,0,0,0
17,2012-2013,0,ART350F12-A,0,2,9,65,10,58,0
17,2012-2013,0,CG300F12-B,0,2,8,71,4,86.4,1
17,2012-2013,0,CG399F12,0,2,9,60,9,68,2
17,2012-2013,0,PRJ300F12-A,0,3,0,0,0,0,0
17,2012-2013,0,PRJ300F12-B,0,2,9,69,7,75.38,0
17,2012-2013,1,PRJ300S13-B,0,2,8,72.02,7,74.59,1
17,2012-2013,1,CG350S13,0,2,6,78,10,50,2
17,2015-2016,0,ART226F15,0,3,0,0,0,0,0
17,2012-2013,2,PRJ350SU13-A,0,2,5,81.99,3,89.69,1
17,2013-2014,0,ART300F13-A,0,2,5,82,5,82,1
17,2013-2014,0,ART350F13,0,2,4,83,4,83,1
17,2013-2014,0,ART450F13-B,0,2,3,87.57,4,84.67,1
17,2011-2012,1,ART225S12,0,2,7,73.1,8,70,2
17,2011-2012,1,PRJ251S12-A,0,2,5,81,5,82,1
17,2011-2012,1,GAT399S12,0,2,10,57,0,0,0
17,2012-2013,1,FLM201S13-D,0,3,0,0,0,0,0
17,2012-2013,1,PRJ350S13-A,0,3,0,0,0,0,0
17,2015-2016,0,PRJ402F15,0,2,1,100,10,55,1
18,2015-2016,1,ART398S16-I,0,2,1,95,16,0,2
18,2015-2016,1,ART401S16-A,0,2,4,86.25,5,82.67,1
18,2015-2016,1,INT450S16,0,2,16,0,16,0,1
18,2015-2016,1,PHY115S16-A,0,3,0,0,0,0,0
18,2015-2016,1,PHY199S16-A,0,2,1,95,1,93,2
18,2015-2016,1,SOS115S16-A,0,3,0,0,0,0,0
18,2015-2016,1,SOS115S16-B,0,2,1,95,4,85,1
18,2014-2015,1,ART111S15-B,0,2,1,97,4,86,2
18,2014-2015,1,CG303S15,0,3,0,0,0,0,0
18,2014-2015,1,CG305S15,0,3,0,0,0,0,0
18,2014-2015,1,CG311S15,0,2,1,95,2,92,2
18,2014-2015,1,CG315S15,0,2,1,100,1,96.67,2
18,2014-2015,1,CS115S15-A,0,3,0,0,0,0,0
18,2014-2015,1,PRJ350S15-A,0,2,4,85,6,79,1
18,2014-2015,1,CS115S15-B,0,2,1,93,2,90.38,1
18,2014-2015,1,LAW115S15-B,0,2,4,85.74,7,75.76,1
18,2012-2013,2,BIO200SU13,0,2,4,85,8,70,1
18,2012-2013,2,CG201SU13,0,2,2,91,2,90,1
18,2012-2013,2,FLM201SU13-A,0,3,0,0,0,0,0
18,2012-2013,2,FLM201SU13-B,0,3,0,0,0,0,0
18,2015-2016,0,ART401F15-A,0,3,0,0,0,0,0
18,2013-2014,2,ANI300SU14,0,3,0,0,0,0,0
18,2013-2014,2,CG300SU14-B,0,2,2,90,5,80,1
18,2013-2014,2,FLM201SU14,0,3,0,0,0,0,0
18,2015-2016,0,INT390F15,0,2,16,0,16,0,1
18,2015-2016,0,CG360F15,0,2,1,95,1,93,2
18,2014-2015,0,ART300F14-C,0,2,1,100,2,92.5,1
18,2014-2015,0,CG310F14,0,2,1,93,2,90,3
18,2014-2015,0,FLM210F14,0,2,4,85.3,5,82.32,1
18,2014-2015,0,PRJ300F14-A,0,3,0,0,0,0,0
18,2014-2015,0,PRJ300F14-A,0,2,5,80.45,7,74.45,1
18,2012-2013,1,ANI125S13-C,0,2,3,87,4,86,1
18,2012-2013,1,ANI151S13-C,0,2,7,76,5,82,1
18,2012-2013,1,ART125S13-C,0,2,6,78,5,81,1
18,2012-2013,1,ART151S13-C,0,2,8,70,9,65,1
18,2012-2013,1,BIO150S13-A,0,2,1,93,10,50,1
18,2012-2013,1,FLM151S13-C,0,2,4,86.91,4,85,1
18,2015-2016,1,ART397S16-I,0,2,2,90,3,88,2
18,2012-2013,0,ANI101F12-B,0,2,6,77,7,75,1
18,2012-2013,0,ART101F12-B,0,2,3,89,4,86,1
18,2012-2013,0,ART110F12,0,2,1,95.29,9,62,1
18,2012-2013,0,ART115F12-B,0,2,4,86,5,80,1
18,2012-2013,0,COL101F12-F,0,2,16,0,16,0,1
18,2012-2013,0,ENG116F12-B,0,2,7,75,8,72,1
18,2012-2013,0,FLM115F12,0,2,7,75.45,7,75.3,1
18,2013-2014,0,CG225F13-C,0,2,1,93,1,94,1
18,2013-2014,0,PRJ201F13-D,0,2,6,79,7,73,1
18,2013-2014,0,ENG315F13-B,0,2,4,84,5,80,1
18,2013-2014,0,ART201F13-A,0,2,5,82,5,81,1
18,2014-2015,0,ART300F14-A,0,3,0,0,0,0,0
18,2015-2016,0,ART450F15-A,0,2,1,94.7,3,88.5,1
18,2015-2016,0,ART399F15-I2,0,2,16,0,16,0,2
18,2014-2015,1,PRJ350S15-B,0,3,0,0,0,0,0
18,2013-2014,1,ART251S14-D,0,2,5,80,5,80,1
18,2013-2014,1,ART350S14-D,0,2,4,86.42,4,86.26,1
18,2013-2014,1,CG275S14-C,0,2,3,89,3,88,1
18,2013-2014,1,FLM201S14-D,0,3,0,0,0,0,0
18,2013-2014,1,PRJ251S14-D,0,2,2,90,2,90,1
19,2011-2012,1,PRJ450S12-A,0,3,0,0,0,0,0
19,2011-2012,1,PRJ450S12-I,0,2,1,97,1,96.5,1
19,2011-2012,1,ART228S12-B,0,3,0,0,0,0,0
19,2011-2012,1,ART228S12-B,0,3,0,0,0,0,0
19,2011-2012,1,CG315S12,0,2,3,87,4,85,1
19,2011-2012,1,ART234S12,0,2,3,88,3,88,1
19,2011-2012,0,PRJ400F11-I,0,2,1,96.3,1,95.1,1
19,2011-2012,0,ART401F11-D,0,2,4,86,10,59.99,1
19,2011-2012,0,ART450F11-A,0,2,3,88.14,4,85,1
19,2011-2012,0,CG305F11,0,2,1,95,5,82,1
19,2011-2012,0,PRJ400F11-A,0,3,0,0,0,0,0
19,2011-2012,1,CS115S12,0,2,5,80,7,74,1
19,2011-2012,1,PHY115S12,0,2,5,80,6,77,1
20,2013-2014,0,ART450F13-A,0,2,1,100,1,95,1
20,2013-2014,0,ART300F13-B,0,3,0,0,0,0,0
20,2013-2014,0,ART350F13,0,2,4,83,7,74,1
20,2012-2013,1,ART301S13,0,3,0,0,0,0,0
20,2012-2013,1,CG305S13,0,2,4,85,3,89.1,2
20,2012-2013,1,ART350S13-A,0,3,0,0,0,0,0
20,2014-2015,0,FLM210F14,0,2,4,83.65,5,81.08,1
20,2013-2014,2,ANI300SU14,0,3,0,0,0,0,0
20,2013-2014,2,ANI300SU14,0,3,0,0,0,0,0
20,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
20,2013-2014,2,GAT398SU14-I,0,2,1,100,2,90,2
20,2014-2015,0,ART401F14-B,0,2,5,80,4,85,1
20,2014-2015,0,CG375F14,0,2,3,87,3,88,2
20,2013-2014,2,ART111SU14,0,2,4,86,7,75.83,2
20,2013-2014,2,ART397SU14,0,3,0,0,0,0,0
20,2011-2012,0,ART201F11-B,0,2,4,85.63,5,82.2,1
20,2011-2012,0,BIO200F11,0,2,1,100,1,99.2,1
20,2011-2012,0,ENG110F11-C,0,3,0,0,0,0,0
20,2012-2013,1,GAT399S13,0,2,1,95,6,78,2
20,2012-2013,1,PRJ350S13-A,0,2,5,81,4,83,1
20,2012-2013,1,SOS115S13-A,0,3,0,0,0,0,0
20,2012-2013,1,PHY115S13,0,2,7,74,6,79,1
20,2012-2013,0,ART228F12,0,2,5,81,5,82,2
20,2012-2013,0,CG300F12-B,0,2,5,81,5,82.5,1
20,2012-2013,0,ENG315F12-B,0,2,5,80,6,78,1
20,2012-2013,0,PRJ300F12-B,0,2,6,77,5,80.1,1
20,2013-2014,1,CG303S14,0,2,5,81.3,4,84.6,2
20,2013-2014,1,PRJ450S14-C,0,3,0,0,0,0,0
20,2013-2014,0,PRJ400F13-D,0,2,3,88,5,82,1
20,2013-2014,0,ART300F13-A,0,2,2,90,6,79,1
20,2011-2012,0,PRJ201F11-C,0,2,4,85,5,81,1
20,2011-2012,0,ENG110F11-B,0,2,1,93,2,91,2
20,2011-2012,1,ART251S12-B,0,2,5,82,5,80,1
20,2011-2012,1,CG275S12-B,0,2,3,87,3,89,1
20,2011-2012,1,LAW115S12,0,2,3,87.4,1,97,1
20,2011-2012,1,PRJ251S12-B,0,2,4,84,4,85,1
20,2013-2014,1,CS115S14-A,0,2,3,88.52,7,73.54,1
20,2013-2014,1,PRJ450S14-C,0,3,0,0,0,0,0
20,2013-2014,1,SOS115S14-A,0,2,1,100,1,100,1
20,2013-2014,1,INT450S14,0,2,16,0,16,0,1
21,2011-2012,0,PRJ400F11-B,0,3,0,0,0,0,0
21,2012-2013,0,PRJ450F12-I,0,2,7,74.99,0,0,1
21,2011-2012,0,PRJ400F11-D,0,2,7,75,8,71.5,1
21,2011-2012,0,ART450F11-B,0,3,0,0,4,85,0
21,2011-2012,0,ENG315F11-A,0,2,1,95,0,0,1
21,2011-2012,0,PRJ400F11-C,0,3,0,0,0,0,0
21,2011-2012,0,ART450F11-A,0,2,6,79.14,0,0,1
21,2011-2012,1,CS115S12,0,2,5,82,2,91,1
21,2011-2012,1,ANI350S12,0,2,8,71,9,69,1
21,2011-2012,1,PRJ450S12-B,0,3,0,0,0,0,0
21,2011-2012,1,PRJ450S12-C,0,2,10,56.75,9,61.25,0
22,2011-2012,0,ART401F11-C,0,2,1,94,2,90,1
22,2011-2012,0,ART450F11-B,0,2,4,86.57,4,85,1
22,2011-2012,0,CG305F11,0,2,2,90,7,75,1
22,2011-2012,0,FLM250F11,0,2,5,81,5,80,1
22,2011-2012,0,PRJ400F11-A,0,2,3,87,5,82,1
22,2011-2012,1,ART399S12-I,0,2,2,90,4,86,1
22,2011-2012,1,LAW115S12,0,2,1,96.6,1,97,1
22,2011-2012,1,PRJ450S12-A,0,2,2,92,6,77,1
22,2011-2012,1,SOS115S12-B,0,2,1,99.55,1,100,1
22,2011-2012,1,CS115S12,0,2,2,91,4,86,1
23,2011-2012,1,ANI350S12,0,2,5,80,9,61,2
23,2011-2012,1,FLM201S12-B,0,2,4,85,6,79,1
23,2011-2012,1,LAW115S12,0,2,3,87.9,5,81,1
23,2011-2012,1,PRJ350S12-B,0,3,0,0,0,0,0
23,2013-2014,1,ANI398S14,0,2,4,83,5,80,2
23,2014-2015,1,PRJ450S15,0,2,5,80,9,60,1
23,2013-2014,1,PRJ450S14-C,0,3,0,0,0,0,0
23,2011-2012,0,ENG315F11-B,0,2,2,92,2,92,1
23,2011-2012,0,PRJ300F11-B,0,2,4,84,5,80,1
23,2011-2012,0,ART201F11-B,0,2,4,85.2,5,82,1
23,2011-2012,0,ART350F11-C,0,2,3,87,5,82.83,1
23,2011-2012,0,ANI300F11-B,0,2,4,85,5,82,2
23,2013-2014,0,ANI399F13,0,2,10,44.4,0,0,0
23,2013-2014,0,GAT399F13,0,2,2,90,0,0,2
23,2013-2014,0,PRJ400F13-C,0,3,0,0,0,0,0
23,2013-2014,0,PRJ400F13-E,0,2,10,45,10,55,0
23,2013-2014,1,ART399S14-I4,0,2,5,80,4,84,2
23,2013-2014,0,ANI450F13,0,2,7,75,3,87,2
23,2014-2015,0,PRJ400F14,0,2,6,78,8,70,1
23,2011-2012,1,SOS115S12-A,0,2,4,84.7,10,46.21,1
23,2011-2012,1,PRJ350S12-A,0,2,10,15,4,85,-1
23,2011-2012,2,PRJ350SU12,0,3,0,0,0,0,0
23,2012-2013,2,PRJ350SU13-A,0,2,3,88.37,3,89.77,1
23,2012-2013,1,ART401S13,0,2,6,78,0,0,1
23,2012-2013,1,ART401S13-I,0,3,0,0,0,0,0
23,2012-2013,1,CG350S13,0,3,0,0,0,0,0
23,2012-2013,1,CG375S13,0,2,10,15.9,10,43.9,0
23,2012-2013,1,PRJ350S13-A,0,3,0,0,0,0,0
23,2012-2013,1,PRJ350S13-A,0,2,10,0,10,53,0
23,2012-2013,1,PRJ350S13-B,0,3,0,0,0,0,0
23,2014-2015,1,COL499S15,0,2,16,0,16,0,2
23,2012-2013,0,ART401F12-A,0,2,10,0,10,0,0
23,2012-2013,0,CS116F12,0,2,4,85,6,77,1
23,2012-2013,0,FLM250F12,0,2,10,57.6,1,93.1,0
23,2012-2013,0,ART450F12-B,0,2,4,83,5,81.5,1
23,2011-2012,2,ANI399SU12,0,3,0,0,0,0,0
24,2011-2012,2,FLM151SU12,0,2,4,83,4,84,1
24,2011-2012,2,FLM201SU12,0,3,0,0,0,0,0
24,2011-2012,2,FLM201SU12,0,2,3,88,4,85,1
24,2012-2013,0,ART300F12-C,0,2,4,83,0,0,1
24,2012-2013,0,ART350F12-C,0,2,4,83,0,0,1
24,2012-2013,0,ENG315F12-A,0,3,0,0,0,0,0
24,2013-2014,2,ANI350SU14,0,2,4,85,7,75,2
24,2013-2014,1,SOS115S14-A,0,2,1,93,3,87,1
24,2013-2014,1,ART401S14,0,2,4,84,4,84,1
24,2014-2015,0,PRJ452F14,0,2,4,86,8,71,1
24,2012-2013,1,GAT399S13,0,2,3,88,3,88,2
24,2012-2013,1,PHY115S13,0,2,9,65,8,71,1
24,2012-2013,1,PRJ300S13-B,0,2,8,72.94,9,69.76,1
24,2012-2013,2,PRJ350SU13-A,0,3,0,0,0,0,0
24,2012-2013,2,PRJ350SU13-A,0,2,4,84.27,3,88.77,1
24,2013-2014,0,ANI300F13,0,2,5,80,5,80,2
24,2013-2014,0,CG300F13-C,0,2,7,76,5,80,1
24,2013-2014,0,ENG315F13-C,0,2,5,80,8,70,1
24,2013-2014,0,PRJ400F13-B,0,3,0,0,0,0,0
24,2014-2015,1,ANI397S15-I,0,2,5,80,6,78,2
24,2011-2012,1,ART230S12,0,2,5,81,5,81,2
24,2011-2012,1,ART251S12-C,0,2,2,90,4,86.3,1
24,2011-2012,1,CG251S12-A,0,3,0,0,0,0,0
24,2011-2012,1,CG275S12-B,0,3,0,0,0,0,0
24,2013-2014,0,INT390F13,0,2,16,0,0,0,1
24,2016-2017,0,CG305F16-A,1,2,12,0,12,0,0
24,2012-2013,0,PRJ300F12-A,0,2,9,64,9,60.56,0
24,2014-2015,0,ANI399F14,0,2,4,85,4,85,2
24,2014-2015,0,ANI450F14,0,3,0,0,0,0,0
24,2014-2015,0,ART450F14-B,0,2,7,74.86,3,87.33,1
24,2014-2015,1,ANI398S15,0,2,4,83,4,83,2
24,2014-2015,1,CG251S15,0,2,6,77.82,3,88.4,2
24,2013-2014,1,CS115S14-A,0,2,5,81.07,10,55.68,1
24,2011-2012,1,CG275S12-C,0,2,7,75,4,83,1
24,2011-2012,1,PRJ251S12-C,0,2,4,84,7,76,1
24,2013-2014,1,LAW115S14-B,0,2,3,87,9,65,1
24,2011-2012,0,BIO200F11,0,2,1,96,6,78.4,1
24,2011-2012,0,FLM115F11,0,2,5,80.3,3,88.99,1
24,2011-2012,0,PRJ201F11-B,0,2,3,88,4,86,1
24,2011-2012,0,ART201F11-A,0,2,1,93,1,93,1
25,2013-2014,1,ART251S14-A,0,3,0,0,0,0,0
25,2013-2014,1,ART401S14,0,2,5,80,4,84,1
25,2013-2014,1,FLM210S14,0,3,0,0,0,0,0
25,2013-2014,1,PRJ450S14-C,0,3,0,0,0,0,0
25,2013-2014,1,PRJ450S14-C,0,2,1,96,5,80,1
25,2013-2014,1,SOS115S14-A,0,2,1,100,1,99,1
25,2014-2015,1,CG360S15,0,2,1,95,1,93,2
25,2012-2013,0,ART228F12,0,2,4,86,4,84,2
25,2012-2013,0,ART260F12-B,0,2,1,97,0,0,2
25,2012-2013,0,PRJ300F12-A,0,2,10,50,7,76.82,0
25,2011-2012,0,ART260F11-A,0,2,13,0,7,75,0
25,2011-2012,0,ART350F11-B,0,2,13,0,6,78,0
25,2011-2012,0,CG300F11-B,0,2,13,0,7,76.3,0
25,2011-2012,0,PRJ300F11-C,0,2,13,0,0,0,0
25,2013-2014,0,PRJ400F13-E,0,2,8,72,9,65,1
25,2013-2014,0,ART450F13-B,0,2,4,86.43,4,86.67,1
25,2012-2013,1,ART251S13-C,0,3,0,0,0,0,0
25,2012-2013,1,ART350S13-C,0,2,4,84,4,84,1
25,2012-2013,1,CG305S13,0,2,3,87,4,85.2,2
25,2012-2013,1,PRJ350S13-B,0,3,0,0,0,0,0
25,2013-2014,0,ART115F13-B,0,2,3,88,1,94,1
25,2013-2014,0,ART450F13-A,0,3,0,0,0,0,0
25,2013-2014,0,FLM115F13,0,2,1,93.56,2,91,1
25,2013-2014,0,PRJ400F13-A,0,3,0,0,0,0,0
25,2013-2014,0,PRJ400F13-D,0,3,0,0,0,0,0
25,2012-2013,2,ART399SU13,0,2,10,58,10,57,0
25,2012-2013,2,CS115SU13,0,2,3,89.75,3,89.37,1
25,2012-2013,2,LAW115SU13,0,2,1,99.65,0,0,1
25,2012-2013,2,PRJ350SU13-A,0,2,4,86.31,2,90.46,1
25,2014-2015,1,ART251S15-I,0,2,2,90,3,87,1
25,2014-2015,1,ART251S15-A,0,3,0,0,0,0,0
25,2014-2015,0,CG315F14,0,3,0,0,0,0,0
25,2014-2015,0,FLM210F14,0,2,2,90.5,2,91.07,1
25,2014-2015,0,ANI398F14,0,2,1,93,2,91,2
25,2013-2014,2,ART230SU14,0,2,4,86.5,4,86.5,2
25,2013-2014,2,CG303SU14,0,2,1,100,1,95,2
25,2012-2013,1,PRJ300S13,0,2,4,86.1,5,80.71,1
25,2011-2012,2,ART251SU12,0,3,0,0,0,0,0
25,2011-2012,2,CG300SU12,0,2,2,90.8,2,91.3,1
26,2012-2013,0,ART450F12-B,0,2,3,87,10,0,1
26,2012-2013,1,CG375S13,0,3,0,0,0,0,0
26,2012-2013,1,CG398S13-A,0,3,0,0,0,0,0
26,2012-2013,1,CG398S13-B,0,3,0,0,0,0,0
26,2012-2013,1,ART301S13,0,2,4,84,0,0,1
26,2012-2013,0,CS116F12,0,3,0,0,0,0,0
26,2012-2013,0,LAW115F12,0,2,3,87.22,0,0,1
26,2012-2013,0,PRJ400F12-A,0,2,3,88,9,68,1
26,2012-2013,0,CG399F12-I,0,2,1,100,3,87,1
26,2012-2013,1,CS115S13,0,2,4,86.5,3,87.2,1
26,2012-2013,1,PRJ450S13-A,0,2,2,90,7,74,1
26,2011-2012,0,ANI300F11-A,0,2,1,93,3,89,1
26,2011-2012,0,ART401F11-C,0,2,1,95,1,95,1
26,2011-2012,0,FLM275F11,0,2,1,95.09,3,88,1
26,2011-2012,0,PRJ300F11-A,0,2,1,96,5,80,1
26,2012-2013,0,ART301F12,0,3,0,0,0,0,0
26,2012-2013,1,ANI450S13,0,2,4,86,4,84,1
26,2012-2013,1,ART301S13,0,3,0,0,0,0,0
26,2011-2012,1,ANI350S12,0,2,1,94,1,94,1
26,2011-2012,1,ART228S12-B,0,2,1,94,1,94,1
26,2011-2012,1,PRJ350S12-A,0,2,5,82,4,85,1
26,2011-2012,1,SOS115S12-A,0,2,1,100,1,100,1
27,2013-2014,1,CG251S14,0,2,6,79,5,81.5,2
27,2013-2014,1,CG275S14-C,0,3,0,0,0,0,0
27,2013-2014,1,PHY115S14,0,2,5,80,4,83,1
27,2013-2014,1,SOS115S14-A,0,2,1,93,1,96,1
27,2013-2014,1,CG275S14-A,0,2,5,82,4,85,1
27,2012-2013,0,ART201F12-B,0,2,1,95,1,93,1
27,2012-2013,0,BIO200F12,0,2,2,91.4,1,100,1
27,2012-2013,0,CG225F12-A,0,2,8,71,6,77,1
27,2012-2013,0,PRJ201F12-B,0,2,4,85,4,85,1
27,2011-2012,0,ANI101F11-D,0,2,3,88,4,85,1
27,2011-2012,0,ART101F11-D,0,2,2,90,3,88,1
27,2011-2012,0,ART115F11-B,0,2,6,79.3,9,68.6,1
27,2011-2012,0,BIO100F11,0,2,1,93.71,1,93,1
27,2011-2012,0,ENG116F11-B,0,2,1,96,1,95,1
27,2011-2012,0,FLM115F11,0,2,2,90.18,3,88.77,1
27,2014-2015,0,PRJ300F14-B,0,2,7,74.3,10,48.41,1
27,2013-2014,0,ART111F13-A,0,2,8,71.5,7,75,2
27,2013-2014,0,ART300F13-B,0,3,0,0,0,0,0
27,2013-2014,0,CS116F13,0,2,10,34,10,49,0
27,2013-2014,0,ENG315F13-A,0,2,4,84,3,87,1
27,2013-2014,0,ART300F13-A,0,2,6,77,6,78,1
27,2015-2016,0,ANI399F15,0,2,4,85,3,87,2
27,2014-2015,0,ANI300F14,0,2,7,75,6,79,2
27,2014-2015,0,ART226F14,0,2,2,91,4,85,2
27,2014-2015,0,CG300F14-C,0,2,5,82,4,85,1
27,2014-2015,0,PRJ300F14-C,0,3,0,0,0,0,0
27,2012-2013,2,CG275SU13,0,3,0,0,0,0,0
27,2011-2012,2,CG201SU12,0,2,6,79,6,78,1
27,2015-2016,1,CG397S16-A,0,2,2,92,3,89,2
27,2015-2016,1,LAW115S16-A,0,2,8,70,7,75,1
27,2015-2016,1,PRJ452S16-A,0,2,6,79,10,30,1
27,2015-2016,1,ART396S16-I,0,2,1,95,7,75,2
27,2015-2016,0,ART401F15-A,0,2,5,80,6,78,1
27,2015-2016,0,ART450F15-A,0,2,2,91.9,4,84,1
27,2015-2016,0,PRJ402F15,0,2,3,87,6,77,1
27,2014-2015,1,ANI350S15,0,2,7,75,6,79.6,2
27,2014-2015,1,ANI398S15,0,2,4,83,4,83,2
27,2014-2015,1,CS115S15-B,0,2,8,71,7,75.57,1
27,2014-2015,1,PRJ350S15-A,0,2,8,72,9,61,1
27,2012-2013,1,ART251S13-B,0,2,4,85,4,86,1
27,2012-2013,1,ART350S13-A,0,2,4,85,4,86,1
27,2012-2013,1,CG251S13-A,0,2,13,0,0,0,0
27,2012-2013,1,CG275S13-B,0,2,9,64,8,72,0
27,2012-2013,1,FLM201S13-E,0,2,4,83,5,80.75,1
27,2012-2013,1,PRJ251S13-D,0,2,4,83,7,74,1
27,2011-2012,1,ANI125S12-C,0,2,5,82,3,88,1
27,2011-2012,1,ANI151S12-C,0,2,2,92,3,87,1
27,2011-2012,1,ART125S12-C,0,2,4,85.6,4,85,1
27,2011-2012,1,ART151S12-C,0,2,3,88.5,3,88,1
27,2011-2012,1,BIO150S12-B,0,2,1,97.25,1,96,1
27,2011-2012,1,FLM151S12-C,0,2,5,82.33,6,78.55,1
28,2011-2012,1,PRJ450S12-B,0,3,0,0,0,0,0
28,2011-2012,1,SOS115S12-A,0,2,1,98.05,1,94.84,1
